User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U610,51,Other,Student,iOS,8.9,3.2,10,7.3,5,15,5,2.6
U611,49,Female,Business Owner,Android,4.9,3.7,2,5.5,7,10,3,2.4
U612,58,Male,Professional,iOS,11.0,3.6,7,8.6,5,46,1,8.4
U617,36,Male,Business Owner,Android,11.7,5.8,9,8.4,6,11,6,13.2
U619,35,Male,Business Owner,iOS,4.9,3.5,5,7.9,6,41,6,5.9
U620,39,Female,Student,Android,10.5,5.7,7,5.7,7,42,0,6.6
U621,38,Male,Freelancer,Android,10.0,3.6,2,4.5,8,20,3,9.0
U623,23,Male,Freelancer,iOS,8.0,1.4,6,7.2,9,41,5,12.3
U624,26,Male,Freelancer,iOS,7.2,3.7,5,8.3,4,38,3,2.8
U627,42,Male,Freelancer,Android,5.6,7.8,7,6.6,10,47,1,8.0
U629,31,Male,Business Owner,Android,6.0,5.5,6,6.4,5,46,2,5.0
U630,22,Other,Student,Android,5.9,3.1,8,8.8,5,16,6,5.8
U631,44,Female,Student,Android,11.0,3.6,10,9.0,4,11,2,8.9
U632,44,Male,Freelancer,Android,4.6,2.6,4,7.5,6,56,6,4.3
U634,52,Other,Student,iOS,9.2,2.1,4,6.8,4,54,1,4.4
U637,21,Female,Professional,iOS,9.0,4.0,7,4.1,4,54,0,7.2
U638,31,Other,Business Owner,Android,8.9,4.4,1,7.4,7,46,0,11.3
U639,44,Female,Freelancer,Android,4.4,5.0,3,7.2,4,22,6,9.0
U640,42,Male,Student,Android,4.1,5.9,9,7.5,7,11,2,8.0
U641,55,Female,Student,Android,6.3,2.8,3,4.3,8,13,1,9.9
U643,54,Other,Business Owner,Android,10.1,3.8,2,5.0,7,7,0,5.2
U646,18,Other,Student,Android,11.3,0.9,1,6.1,5,34,2,11.2
U647,40,Female,Professional,Android,3.8,2.0,2,4.6,8,16,1,9.3
U652,52,Other,Student,Android,9.8,6.2,10,8.1,10,9,5,7.2
U653,56,Male,Business Owner,iOS,3.2,7.2,2,8.2,4,53,1,4.0
U654,32,Male,Student,Android,7.5,7.9,3,5.2,7,25,3,9.6
U659,49,Other,Freelancer,iOS,11.2,1.0,7,6.1,9,38,2,10.4
U660,19,Female,Professional,iOS,10.2,4.8,1,8.3,9,48,2,8.5
U661,42,Male,Freelancer,iOS,8.4,7.1,4,4.6,5,42,1,13.4
U662,39,Female,Professional,iOS,11.5,5.0,1,4.6,8,53,0,13.4
U664,43,Female,Professional,iOS,7.1,1.7,1,4.4,9,24,6,13.7
U666,47,Female,Professional,iOS,4.3,4.3,4,7.8,10,7,5,10.7
U668,57,Female,Student,iOS,9.7,5.0,5,7.9,5,54,5,12.9
U669,52,Female,Freelancer,iOS,9.6,2.7,10,5.4,6,43,3,4.4
U671,43,Female,Student,Android,6.8,2.3,1,4.4,10,14,1,6.4
U672,55,Male,Business Owner,Android,3.2,7.9,2,6.6,5,23,6,13.9
U673,54,Female,Freelancer,Android,11.2,0.9,9,6.0,6,11,1,8.5
U675,19,Male,Freelancer,iOS,6.5,3.1,7,8.6,6,45,5,3.7
U679,26,Other,Freelancer,iOS,4.2,1.4,9,4.6,7,24,4,8.8
U680,47,Male,Professional,iOS,7.1,4.0,2,6.4,10,53,6,5.2
U681,29,Other,Professional,Android,5.0,3.5,9,6.0,7,38,4,5.8
U684,42,Male,Freelancer,iOS,11.6,4.6,1,8.4,4,56,2,10.3
U685,38,Male,Business Owner,iOS,10.0,5.5,9,6.6,9,23,6,12.7
U687,47,Female,Student,iOS,9.9,0.9,9,4.5,7,10,4,5.3
U688,38,Female,Professional,Android,5.2,7.4,4,5.4,8,15,2,7.6
U690,42,Female,Business Owner,Android,11.4,0.6,1,8.6,9,42,3,5.0
U693,34,Female,Student,Android,3.6,2.9,4,7.3,7,11,3,5.2
U696,19,Male,Freelancer,Android,10.1,4.1,3,7.1,9,7,6,4.2
U699,40,Female,Student,iOS,7.3,0.9,4,6.7,10,52,5,8.5
U700,32,Female,Student,Android,5.8,3.0,3,5.6,6,47,6,10.6
U701,59,Female,Professional,Android,8.3,3.7,4,6.5,10,40,1,7.6
U702,22,Male,Business Owner,Android,7.5,6.6,4,4.7,6,54,2,7.7
U706,33,Male,Professional,iOS,6.7,5.4,10,4.3,4,30,4,3.5
U708,19,Female,Freelancer,iOS,4.2,0.5,8,6.5,10,29,0,9.4
U712,26,Male,Business Owner,Android,4.3,3.4,4,6.2,7,30,4,6.5
U713,48,Male,Freelancer,Android,9.9,2.6,8,4.7,8,26,4,8.1
U715,25,Other,Freelancer,iOS,7.4,6.5,2,4.8,10,34,1,3.3
U716,54,Female,Freelancer,Android,6.0,1.5,8,7.2,8,30,3,10.0
U718,47,Other,Professional,Android,8.3,0.9,10,7.8,8,25,2,6.6
U720,41,Female,Professional,iOS,11.1,4.9,3,4.5,10,51,2,8.8
U723,56,Female,Student,Android,5.2,0.9,9,8.1,8,22,6,12.1
U725,28,Female,Student,iOS,3.0,5.5,4,8.1,4,39,6,9.7
U729,19,Female,Professional,Android,5.8,5.8,5,8.9,4,18,1,8.4
U730,37,Other,Professional,Android,9.6,3.9,7,8.5,9,28,3,8.8
U731,54,Other,Business Owner,iOS,4.8,2.1,8,4.4,9,24,1,9.7
U732,42,Other,Business Owner,Android,8.1,4.4,5,5.5,6,58,5,10.0
U733,43,Other,Professional,iOS,10.8,7.0,5,4.5,4,24,1,7.1
U735,22,Other,Business Owner,Android,9.1,1.5,4,8.7,7,50,3,12.0
U737,58,Female,Business Owner,Android,4.4,3.7,6,4.4,5,56,6,2.5
U738,33,Other,Business Owner,Android,11.1,4.4,5,5.7,7,31,0,12.0
U739,24,Other,Student,Android,9.4,7.2,4,4.5,5,44,1,9.8
U740,37,Male,Business Owner,Android,4.7,0.8,10,8.0,4,48,0,13.5
U741,56,Male,Student,iOS,7.0,2.5,4,7.0,8,48,1,11.8
U744,20,Female,Student,iOS,8.9,0.7,1,8.7,10,19,2,6.4
U745,40,Male,Professional,Android,10.0,3.2,4,7.1,9,43,2,4.4
U750,22,Other,Professional,Android,3.6,4.8,10,7.1,4,9,5,9.0
U753,39,Male,Professional,iOS,11.4,7.6,7,8.3,10,14,4,2.8
U754,18,Female,Freelancer,iOS,11.7,2.2,10,6.2,4,53,1,9.0
U755,44,Other,Freelancer,Android,10.4,0.6,9,8.1,7,43,6,5.9
U756,49,Other,Business Owner,Android,4.0,0.8,7,7.2,8,38,2,2.5
U757,24,Female,Professional,Android,5.7,2.1,10,8.9,6,10,3,9.3
U758,45,Female,Professional,iOS,11.4,5.2,9,4.1,10,27,1,9.1
U759,41,Female,Business Owner,Android,5.2,5.5,10,6.9,8,31,1,11.4
U761,47,Female,Business Owner,Android,8.9,1.3,10,6.7,9,15,0,2.8
U763,45,Male,Freelancer,iOS,7.5,2.5,6,8.6,5,29,3,12.1
U764,29,Other,Freelancer,iOS,8.1,6.2,6,4.6,4,36,3,13.1
U765,51,Male,Student,Android,7.8,3.5,7,4.2,6,38,4,11.8
U767,35,Male,Freelancer,iOS,5.2,7.4,3,6.9,9,25,6,3.7
U776,33,Female,Student,Android,5.6,7.0,6,6.1,5,35,3,2.5
U777,23,Female,Business Owner,Android,6.1,1.5,6,7.8,4,20,4,13.9
U781,47,Female,Student,iOS,4.2,3.4,8,7.7,6,26,4,9.2
U782,54,Other,Freelancer,Android,5.7,1.9,3,7.6,10,18,3,4.7
U783,57,Male,Professional,iOS,5.6,1.0,5,7.7,7,26,0,10.2
U784,60,Other,Freelancer,iOS,9.8,4.9,6,7.7,10,46,4,12.5
U785,42,Female,Business Owner,Android,3.0,0.8,10,4.9,6,20,0,11.2
U787,19,Other,Business Owner,Android,4.0,7.9,2,8.1,6,24,2,9.6
U789,38,Male,Student,Android,5.6,7.6,9,6.8,8,27,2,11.3
U792,31,Male,Professional,iOS,11.6,7.5,7,5.9,6,20,4,9.0
U794,34,Male,Student,iOS,6.0,4.8,10,4.7,8,60,1,4.6
U796,35,Female,Freelancer,Android,11.8,4.9,6,6.4,10,43,3,5.6
U797,56,Male,Professional,Android,10.6,4.1,2,8.9,4,41,6,10.0
U799,53,Male,Freelancer,Android,6.0,5.6,9,5.8,4,30,4,11.7
U800,18,Female,Student,Android,9.6,7.5,2,4.9,5,37,3,11.0
U801,51,Male,Business Owner,Android,11.0,2.1,5,4.1,7,27,0,12.3
U802,30,Male,Professional,iOS,8.1,7.6,10,6.6,8,55,1,4.4
U803,23,Other,Business Owner,iOS,11.5,6.7,9,7.9,4,54,1,6.0
U804,33,Male,Professional,Android,8.7,1.0,4,5.3,4,45,5,2.2
U805,44,Male,Professional,Android,12.0,6.2,6,7.5,10,20,0,2.5
U806,49,Male,Freelancer,iOS,4.1,0.8,9,4.9,10,36,5,11.3
U807,53,Other,Freelancer,iOS,7.8,5.5,2,5.0,9,12,1,11.9
U808,33,Male,Business Owner,iOS,6.3,1.9,1,7.3,4,33,2,2.4
U813,19,Male,Professional,iOS,11.7,2.8,2,4.4,6,53,1,8.4
U814,23,Other,Freelancer,iOS,3.2,0.5,2,8.1,5,55,5,12.0
U815,36,Other,Freelancer,iOS,4.2,4.0,9,7.9,6,24,3,5.8
U816,32,Other,Freelancer,Android,3.7,2.8,7,4.5,5,60,5,9.4
U818,33,Male,Student,Android,11.9,7.8,4,8.7,9,59,6,7.5
U819,37,Female,Freelancer,Android,5.2,3.7,3,7.7,5,32,6,8.5
U820,60,Male,Business Owner,iOS,6.9,7.0,5,4.1,7,22,1,8.1
U821,55,Male,Student,iOS,3.8,5.4,9,4.8,9,5,3,13.4
U823,48,Female,Professional,Android,3.2,7.7,8,5.9,5,12,3,4.7
U824,53,Female,Business Owner,Android,5.2,6.2,5,5.3,10,31,2,3.4
U825,51,Other,Student,Android,11.6,5.2,2,5.3,8,55,0,7.7
U826,40,Female,Student,iOS,5.9,1.1,2,7.2,6,27,6,13.1
U827,45,Female,Student,iOS,7.1,6.1,3,7.2,7,58,4,3.9
U830,40,Male,Professional,iOS,9.4,7.8,3,9.0,4,11,3,5.8
U833,37,Other,Professional,Android,10.7,1.6,6,5.3,6,31,6,10.2
U835,32,Other,Business Owner,iOS,3.8,6.3,8,4.9,4,6,5,5.4
U836,25,Other,Student,Android,4.1,1.4,5,5.6,9,54,4,5.4
U837,30,Other,Business Owner,iOS,7.3,1.7,2,8.8,5,16,5,9.0
U840,52,Male,Freelancer,iOS,10.4,5.0,5,7.2,9,54,0,3.8
U841,29,Female,Freelancer,Android,7.7,5.3,3,7.1,8,34,6,10.4
U843,31,Male,Freelancer,iOS,11.6,7.3,2,5.2,10,25,4,3.0
U844,48,Other,Professional,iOS,10.2,2.7,6,4.5,6,14,5,6.0
U845,35,Female,Student,iOS,9.5,4.6,9,6.2,5,42,4,9.4
U848,56,Female,Professional,iOS,3.4,2.3,2,6.2,7,39,0,12.9
U849,36,Male,Professional,Android,5.5,3.8,5,8.1,4,15,2,4.7
U854,41,Female,Freelancer,Android,10.3,4.2,6,6.0,9,60,5,7.4
U855,29,Other,Student,iOS,10.4,6.9,3,6.3,6,20,2,12.8
U856,37,Male,Business Owner,iOS,11.5,2.3,1,6.7,8,31,4,5.0
U857,18,Female,Professional,iOS,10.9,3.1,1,8.8,8,39,3,9.6
U860,35,Male,Professional,iOS,8.3,4.7,4,7.5,4,31,3,2.4
U862,21,Female,Freelancer,Android,11.1,6.2,2,6.5,4,18,3,5.2
U865,26,Female,Professional,Android,7.4,6.9,2,6.8,10,6,3,2.6
U867,49,Female,Freelancer,iOS,9.2,7.1,1,5.3,4,11,4,5.4
U868,24,Female,Professional,iOS,9.3,2.7,5,5.4,6,15,2,8.3
U869,18,Male,Freelancer,Android,8.3,6.4,4,6.7,4,9,6,7.5
U870,54,Female,Professional,Android,10.0,0.7,10,8.1,5,23,6,2.0
U871,36,Other,Student,iOS,10.2,7.1,4,4.0,8,24,0,2.6
U872,48,Male,Freelancer,iOS,8.4,6.0,9,7.6,4,59,3,4.3
U874,46,Male,Professional,Android,6.4,7.3,7,8.4,10,48,0,2.7
U875,39,Male,Freelancer,Android,10.7,1.7,10,8.4,8,60,5,3.8
U876,29,Other,Student,Android,9.3,7.9,3,6.5,6,38,3,5.7
U877,21,Female,Student,iOS,8.9,3.6,8,7.6,8,36,6,13.3
U878,34,Female,Freelancer,Android,10.8,4.0,8,5.2,8,26,1,7.9
U879,48,Male,Student,Android,5.5,2.9,9,4.3,6,13,3,10.9
U884,22,Other,Professional,iOS,4.7,3.6,9,8.5,9,60,4,7.6
U887,21,Male,Freelancer,Android,4.3,7.9,7,4.1,6,46,0,7.7
U888,27,Male,Student,iOS,9.0,3.1,6,7.6,4,14,2,2.6
U890,54,Other,Business Owner,Android,9.5,5.5,1,4.7,7,25,3,13.6
U891,37,Female,Professional,iOS,6.1,3.6,3,5.0,7,41,6,3.7
U895,53,Female,Student,Android,9.2,5.8,4,4.6,6,48,5,5.2
U896,44,Other,Business Owner,Android,9.3,1.2,5,7.6,4,22,3,6.8
U897,56,Male,Freelancer,iOS,10.0,2.7,2,4.3,6,51,6,3.0
U898,56,Male,Student,iOS,9.8,7.3,7,8.1,9,24,3,13.9
U902,42,Female,Professional,Android,8.9,2.0,6,4.3,6,26,4,3.6
U905,37,Male,Student,Android,4.7,0.9,10,7.2,5,50,0,2.1
U907,45,Female,Professional,Android,4.3,7.6,6,4.3,5,37,6,13.0
U909,54,Female,Professional,Android,4.6,6.3,5,8.9,10,47,6,6.6
U910,57,Female,Business Owner,Android,4.1,6.4,2,6.1,7,55,5,9.6
U912,57,Male,Professional,Android,9.5,1.5,9,6.3,5,47,3,5.7
U916,31,Other,Professional,iOS,8.0,1.2,1,6.2,10,44,6,3.3
U917,34,Female,Business Owner,Android,10.1,4.7,7,5.5,7,11,0,11.0
U918,60,Male,Freelancer,Android,8.4,6.7,7,5.9,7,38,5,13.2
U919,23,Female,Freelancer,iOS,11.6,7.9,9,5.3,9,31,3,13.1
U921,33,Female,Student,Android,7.3,5.6,7,6.8,10,30,4,12.7
U922,29,Other,Professional,Android,9.4,5.9,6,6.1,10,42,3,4.8
U923,53,Female,Professional,iOS,11.3,2.7,9,7.4,7,11,6,5.8
U924,22,Male,Business Owner,iOS,3.4,5.0,10,8.0,9,41,6,6.3
U925,28,Male,Business Owner,iOS,7.8,4.3,10,4.5,7,47,3,2.6
U928,46,Female,Business Owner,iOS,4.9,5.8,7,7.6,6,40,1,13.8
U929,56,Other,Business Owner,Android,10.8,3.7,7,7.3,9,41,6,10.8
U930,48,Male,Student,iOS,8.9,2.2,2,5.6,9,5,2,3.0
U932,20,Other,Business Owner,iOS,3.6,6.7,9,5.2,5,53,2,8.6
U934,36,Female,Freelancer,Android,9.0,7.5,2,8.3,9,41,4,13.9
U935,36,Other,Professional,Android,11.7,3.7,6,4.8,8,32,1,12.3
U937,22,Other,Business Owner,Android,6.7,5.2,9,8.2,6,37,5,6.2
U938,32,Male,Student,iOS,10.4,7.8,9,5.0,7,37,2,6.1
U939,34,Other,Business Owner,iOS,6.5,2.2,2,5.8,6,23,3,13.4
U940,58,Male,Business Owner,Android,7.5,5.1,5,5.6,7,41,3,12.1
U941,55,Other,Student,Android,9.3,1.7,1,7.0,8,40,4,3.1
U942,60,Male,Professional,Android,5.3,0.7,2,7.2,5,27,1,3.1
U946,52,Other,Professional,Android,10.1,2.3,5,7.6,7,48,3,11.8
U947,32,Male,Student,Android,7.8,5.9,7,8.0,9,21,3,4.3
U948,59,Other,Professional,Android,6.4,4.3,5,5.0,6,22,1,2.2
U949,27,Female,Freelancer,Android,10.0,5.3,10,5.1,5,49,2,2.9
U951,27,Female,Student,iOS,10.7,5.7,9,4.3,10,43,3,3.5
U952,22,Other,Business Owner,Android,7.9,4.6,10,8.5,8,47,5,3.1
U954,28,Other,Freelancer,iOS,7.0,4.3,7,8.0,4,15,2,13.4
U955,37,Female,Freelancer,iOS,11.1,3.9,7,8.4,9,30,4,8.0
U956,56,Female,Professional,Android,10.6,3.6,6,7.8,9,16,2,4.5
U958,36,Female,Student,Android,3.3,5.3,4,7.5,6,22,0,11.1
U960,25,Male,Professional,iOS,3.9,7.6,10,4.9,9,6,2,11.1
U961,47,Other,Business Owner,iOS,10.3,6.3,4,4.6,8,52,3,7.5
U962,37,Other,Professional,iOS,5.1,5.1,1,5.1,4,13,6,10.6
U963,43,Male,Freelancer,Android,7.1,0.5,4,5.6,5,5,3,7.9
U964,35,Male,Business Owner,Android,4.2,3.1,3,4.7,4,44,4,13.8
U965,50,Female,Freelancer,Android,6.8,5.9,8,8.6,4,15,6,10.1
U966,52,Male,Freelancer,iOS,8.9,0.5,2,5.3,6,26,1,11.8
U967,49,Other,Business Owner,Android,10.4,3.2,9,5.8,7,28,1,3.1
U968,46,Other,Business Owner,iOS,8.2,3.5,2,5.2,8,28,6,5.4
U969,23,Female,Business Owner,iOS,9.4,3.9,8,6.4,8,24,2,7.3
U970,56,Other,Freelancer,Android,7.3,6.1,5,5.2,4,27,5,3.9
U971,20,Female,Business Owner,iOS,11.2,1.4,1,8.9,6,16,2,12.6
U972,45,Other,Freelancer,iOS,8.3,5.3,7,7.5,7,48,3,11.1
U976,19,Female,Business Owner,iOS,10.0,5.6,3,6.3,4,10,6,2.3
U978,32,Male,Student,iOS,10.7,1.0,5,6.3,4,30,5,9.2
U979,54,Female,Freelancer,iOS,5.7,5.8,8,6.6,4,55,5,6.7
U980,55,Other,Professional,iOS,5.9,3.3,4,7.5,8,32,6,10.1
U981,19,Male,Freelancer,iOS,9.1,6.8,5,8.6,10,52,5,13.1
U982,35,Female,Professional,iOS,10.0,5.0,2,6.9,5,51,3,5.3
U983,54,Other,Freelancer,Android,10.2,1.8,9,7.2,5,30,0,10.7
U989,46,Other,Student,Android,8.9,7.8,2,8.8,4,39,4,7.7
U990,35,Female,Student,Android,5.1,4.6,4,5.6,6,21,1,3.2
U992,55,Male,Freelancer,Android,4.8,6.3,3,7.9,6,52,1,4.8
U994,58,Female,Business Owner,Android,10.9,7.6,6,7.0,4,20,2,3.3
U995,49,Other,Freelancer,iOS,4.2,1.2,1,5.4,10,53,0,12.0
U996,23,Female,Student,Android,9.8,2.2,4,5.8,9,17,5,12.3
U1001,38,Other,Freelancer,Android,11.6,6.8,2,7.0,7,46,1,2.5
U1002,60,Other,Professional,iOS,10.4,2.1,1,4.2,8,47,4,13.4
U1003,24,Female,Freelancer,iOS,5.7,3.4,5,7.3,4,45,0,11.0
U1005,39,Male,Professional,iOS,7.2,0.9,10,6.4,4,42,5,2.8
U1006,44,Female,Professional,Android,6.0,1.5,4,6.3,4,37,0,9.4
U1009,60,Male,Professional,iOS,7.6,0.6,6,6.3,8,51,3,10.7
U1011,53,Male,Student,iOS,5.8,3.7,5,7.5,7,28,5,13.7
U1014,23,Male,Freelancer,Android,3.7,1.2,7,6.3,10,9,3,7.1
U1015,38,Other,Student,Android,10.3,5.1,8,6.1,6,56,0,13.8
U1017,38,Other,Business Owner,iOS,5.0,7.5,10,8.7,7,27,4,9.7
U1019,43,Other,Business Owner,iOS,6.4,5.2,9,7.5,9,33,2,4.6
U1021,18,Other,Professional,Android,11.6,5.3,2,4.4,9,58,1,12.5
U1025,44,Male,Student,iOS,10.8,4.5,2,5.1,10,21,0,8.0
U1026,21,Other,Business Owner,Android,7.6,2.6,6,8.5,7,20,3,6.3
U1027,30,Other,Business Owner,iOS,5.9,2.3,7,8.1,6,60,0,6.7
U1028,51,Female,Student,iOS,6.4,7.7,7,7.8,6,19,4,5.9
U1034,21,Other,Student,iOS,3.4,4.5,5,5.2,9,7,3,4.6
U1035,31,Female,Professional,iOS,7.4,5.7,10,4.5,8,59,0,11.1
U1036,35,Male,Business Owner,iOS,4.3,5.4,2,5.2,9,57,5,7.3
U1038,26,Female,Freelancer,iOS,5.5,3.6,3,4.0,8,27,1,7.8
U1039,36,Female,Professional,Android,11.2,7.3,4,5.5,10,50,4,5.8
U1040,46,Other,Freelancer,Android,11.7,3.8,3,4.6,4,45,5,10.8
U1041,49,Male,Student,Android,3.5,2.0,1,5.7,8,41,5,4.9
U1042,25,Other,Freelancer,Android,10.8,7.9,5,7.9,4,39,2,5.0
U1043,19,Male,Business Owner,iOS,3.6,6.2,2,7.1,6,36,3,5.1
U1045,56,Female,Business Owner,Android,11.7,2.7,6,5.0,4,14,6,4.4
U1046,33,Female,Professional,iOS,5.0,6.8,2,9.0,4,13,5,10.0
U1048,37,Male,Freelancer,Android,7.8,2.2,4,7.2,8,23,4,8.7
U1050,18,Female,Professional,Android,11.1,5.0,2,7.6,4,20,6,4.2
U1054,32,Male,Student,Android,6.5,5.0,6,8.5,8,5,3,10.7
U1055,25,Other,Freelancer,iOS,9.4,6.8,3,5.7,8,25,6,9.7
U1060,49,Female,Business Owner,iOS,6.3,5.3,4,8.6,7,7,0,12.2
U1063,35,Other,Professional,iOS,11.8,7.0,10,7.1,8,20,2,8.1
U1065,48,Male,Student,Android,3.6,6.0,10,8.8,9,49,1,2.3
U1066,48,Other,Freelancer,Android,3.6,2.2,8,4.8,7,24,4,4.4
U1068,47,Female,Student,iOS,10.3,3.0,5,4.4,7,25,5,4.8
U1069,53,Male,Professional,Android,6.3,7.2,10,8.6,8,11,1,13.5
U1070,27,Other,Business Owner,iOS,10.0,2.7,3,6.4,7,55,5,9.1
U1076,22,Other,Student,Android,6.5,3.2,4,4.4,4,24,5,13.3
U1077,35,Female,Student,iOS,3.3,0.6,6,5.5,4,59,4,9.3
U1080,50,Other,Freelancer,Android,7.7,3.4,3,5.4,6,14,4,5.4
U1082,18,Other,Business Owner,Android,6.1,7.6,9,4.6,8,54,0,9.0
U1086,55,Other,Student,iOS,8.3,1.7,2,8.1,8,8,5,13.5
U1088,49,Female,Freelancer,Android,6.4,4.6,6,7.7,9,26,2,11.7
U1092,48,Male,Professional,iOS,9.7,2.7,7,8.8,8,33,5,2.3
U1094,39,Other,Professional,Android,6.3,5.1,10,7.2,4,17,2,10.4
U1095,53,Male,Freelancer,iOS,6.3,4.4,2,8.6,10,47,4,11.7
U1096,52,Female,Student,iOS,8.5,2.5,1,7.3,7,26,1,12.6
U1098,47,Female,Freelancer,Android,11.3,6.7,7,6.8,8,51,6,12.3
U1099,38,Other,Business Owner,Android,3.5,1.6,4,8.0,7,51,4,5.9
U1102,54,Male,Business Owner,Android,4.7,6.2,1,5.2,8,26,0,13.3
U1103,42,Male,Freelancer,iOS,5.6,2.1,5,4.8,8,47,6,11.3
U1104,32,Male,Freelancer,iOS,8.8,7.7,9,8.2,5,41,4,2.1
U1105,44,Male,Business Owner,iOS,5.9,2.8,2,7.3,9,50,1,11.4
U1106,20,Male,Student,iOS,3.5,2.7,10,8.2,7,22,5,5.8
U1107,38,Male,Freelancer,Android,7.9,3.9,5,6.9,9,5,3,8.7
U1114,49,Male,Business Owner,iOS,5.0,0.7,7,8.8,6,27,5,6.0
U1115,20,Other,Student,Android,12.0,4.3,7,4.7,9,8,2,2.6
U1116,26,Other,Business Owner,Android,7.1,5.5,1,6.5,8,6,4,12.9
U1117,50,Male,Professional,Android,5.0,2.5,1,7.6,5,22,0,8.4
U1121,46,Male,Student,iOS,11.7,4.1,1,4.8,10,29,0,6.0
U1122,24,Female,Student,Android,8.6,4.3,3,8.5,9,47,5,7.7
U1124,47,Other,Business Owner,iOS,5.1,5.1,3,5.7,5,44,2,13.0
U1126,27,Other,Student,iOS,6.2,1.9,7,7.8,5,35,0,7.1
U1127,44,Male,Professional,iOS,11.1,0.6,6,6.1,5,18,5,3.0
U1128,59,Female,Student,Android,3.6,4.7,4,7.4,6,7,6,9.5
U1129,27,Male,Student,Android,11.3,4.3,1,7.3,8,57,5,10.4
U1133,39,Female,Professional,iOS,8.1,2.5,8,5.3,4,7,0,10.9
U1135,43,Other,Freelancer,iOS,7.6,6.5,7,6.1,10,58,3,3.4
U1137,23,Male,Student,Android,10.5,5.2,2,5.4,6,58,4,2.7
U1138,39,Male,Business Owner,Android,3.1,6.3,2,5.1,10,13,0,7.9
U1140,42,Female,Business Owner,Android,3.7,7.7,7,7.7,10,49,5,13.0
U1142,58,Female,Student,Android,4.4,2.7,2,5.2,5,38,3,3.2
U1144,52,Other,Business Owner,iOS,9.0,1.5,5,4.3,8,31,4,9.2
U1145,20,Female,Freelancer,Android,6.6,6.2,10,4.2,4,41,1,13.6
U1148,33,Male,Business Owner,iOS,9.0,0.5,3,8.0,10,49,5,2.5
U1149,58,Other,Professional,iOS,7.1,7.0,8,8.3,4,29,5,3.8
U1152,23,Male,Professional,Android,11.8,6.8,2,8.4,4,23,3,10.5
U1156,24,Male,Business Owner,iOS,3.8,5.2,3,4.8,7,19,1,5.3
U1157,46,Male,Business Owner,iOS,6.8,1.3,6,7.2,7,58,3,7.6
U1158,28,Female,Professional,Android,9.6,5.5,10,4.8,5,42,6,8.0
U1159,37,Other,Student,Android,7.1,6.9,9,8.1,7,15,6,4.8
U1160,19,Male,Professional,Android,8.3,1.6,10,9.0,8,37,0,5.0
U1162,38,Female,Professional,iOS,3.7,7.3,5,4.9,10,54,1,12.6
U1163,21,Male,Freelancer,iOS,7.5,7.9,2,6.7,9,43,0,11.7
U1166,41,Other,Student,iOS,5.5,2.8,5,5.3,6,38,3,8.6
U1167,45,Female,Business Owner,Android,8.2,5.8,8,8.8,8,9,3,13.4
U1169,33,Other,Business Owner,iOS,10.8,4.8,6,5.5,7,23,5,7.5
U1170,51,Other,Freelancer,iOS,8.4,2.9,9,6.7,4,14,4,9.9
U1171,44,Other,Student,Android,8.6,3.3,3,4.2,10,14,2,10.2
U1172,54,Female,Student,iOS,7.2,7.3,5,5.9,5,13,1,12.5
U1175,29,Male,Student,iOS,5.5,7.6,5,6.0,7,10,5,11.3
U1178,42,Other,Student,Android,4.5,6.8,7,8.0,9,18,5,13.8
U1180,33,Other,Business Owner,iOS,8.4,2.9,4,8.8,6,57,0,13.5
U1182,55,Male,Business Owner,iOS,5.3,4.8,3,8.4,6,47,3,3.1
U1185,47,Other,Business Owner,Android,5.2,2.5,6,5.3,6,7,4,8.7
U1186,58,Female,Student,iOS,9.3,0.7,4,6.4,6,42,6,12.4
U1187,34,Female,Student,Android,9.1,7.7,6,6.3,7,48,6,2.4
U1188,47,Other,Freelancer,Android,3.1,4.9,7,5.3,8,44,3,9.3
U1189,34,Other,Professional,iOS,7.0,6.7,1,7.2,6,19,5,3.7
U1192,47,Female,Professional,Android,11.4,6.6,10,5.5,4,52,5,6.4
U1195,28,Other,Freelancer,iOS,3.2,5.1,6,4.5,4,24,1,4.4
U1196,22,Other,Professional,Android,9.9,4.2,9,8.4,6,11,1,5.2
U1201,58,Male,Student,iOS,7.1,4.7,9,8.8,5,21,1,10.9
U1203,34,Male,Freelancer,Android,9.2,6.7,2,6.8,8,49,5,7.6
U1204,47,Female,Professional,Android,9.6,7.8,1,5.3,7,22,1,12.6
U1205,37,Other,Business Owner,iOS,8.2,7.6,2,4.7,7,44,1,2.7
U1206,30,Female,Student,Android,9.7,5.1,1,8.6,5,25,4,10.2
U1208,48,Male,Freelancer,Android,4.0,5.7,4,5.8,6,45,1,9.5
U1209,24,Male,Business Owner,iOS,4.0,2.4,9,4.5,7,48,5,2.3
U1211,42,Other,Freelancer,iOS,3.7,7.8,6,4.6,4,28,4,9.4
U1213,40,Male,Business Owner,Android,6.2,1.5,4,8.9,6,19,0,2.3
U1216,36,Male,Student,Android,4.4,4.4,9,6.0,9,34,1,6.1
U1221,18,Male,Freelancer,iOS,10.0,2.4,9,6.0,5,37,4,9.4
U1224,56,Male,Freelancer,iOS,11.0,1.3,1,4.5,7,14,6,5.5
